ANO,PAIS,IDIOMA.DEL.ESTANDARIZADO.COMPLETO,GRUPO_EDITORIAL_COMPLETO,SUBCATEGORIA.DEWEY,CANTIDAD_REGISTROS
2017,PERÚ,ESPAÑOL,EDUCACTIVA,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",4.0
2017,PERÚ,ESPAÑOL,EDUCACTIVA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,3.0
2017,PERÚ,ESPAÑOL,EDUCACTIVA,880 - LITERATURAS GRIEGAS CLÁSICAS Y MODERNAS,1.0
2017,PERÚ,ESPAÑOL,EDUCACTIVA,890 - LITERATURAS DE OTRAS LENGUAS,10.0
2017,PERÚ,ESPAÑOL,EL GATO DESCALZO DE GERMAN ATOCHE INTILI,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2017,PERÚ,ESPAÑOL,GRUPO PLANETA,800 - LITERATURA Y RETÓRICA: GENERAL,3.0
2017,PERÚ,ESPAÑOL,GRUPO PLANETA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,2.0
2017,PERÚ,ESPAÑOL,GRUPO PLANETA,840 - LITERATURA DE LAS LENGUAS ROMANCES,2.0
2017,PERÚ,ESPAÑOL,GRUPO PLANETA,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",2.0
2017,PERÚ,ESPAÑOL,GRUPO PLANETA,890 - LITERATURAS DE OTRAS LENGUAS,5.0
2017,PERÚ,ESPAÑOL,GRUPO SANTILLANA,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2017,PERÚ,ESPAÑOL,GRUPO SANTILLANA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,2.0
2017,PERÚ,ESPAÑOL,GRUPO SANTILLANA,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,1.0
2017,PERÚ,ESPAÑOL,GRUPO TEXTOS S.A.C.,840 - LITERATURA DE LAS LENGUAS ROMANCES,2.0
2017,PERÚ,ESPAÑOL,INSTITUTO PACIFICO S.A.C.,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2017,PERÚ,ESPAÑOL,LLUVIA EDITORES S.R.L.,800 - LITERATURA Y RETÓRICA: GENERAL,2.0
2017,PERÚ,ESPAÑOL,LLUVIA EDITORES S.R.L.,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2017,PERÚ,ESPAÑOL,LLUVIA EDITORES S.R.L.,890 - LITERATURAS DE OTRAS LENGUAS,1.0
2017,PERÚ,ESPAÑOL,NAVARRETE S.R.L.,800 - LITERATURA Y RETÓRICA: GENERAL,6.0
2017,PERÚ,ESPAÑOL,OCEANO PERUANA S.A.,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2017,PERÚ,ESPAÑOL,OCEANO PERUANA S.A.,890 - LITERATURAS DE OTRAS LENGUAS,7.0
2017,PERÚ,ESPAÑOL,PARACAIDAS SOLUCIONES EDITORIALES S.A.C.,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2017,PERÚ,ESPAÑOL,PENGUIN RANDOM HOUSE,820 - LITERATURA INGLESA E INGLESA ANTIGUA,13.0
2017,PERÚ,ESPAÑOL,PENGUIN RANDOM HOUSE,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,1.0
2017,PERÚ,ESPAÑOL,PENGUIN RANDOM HOUSE,840 - LITERATURA DE LAS LENGUAS ROMANCES,1.0
2017,PERÚ,ESPAÑOL,PENGUIN RANDOM HOUSE,890 - LITERATURAS DE OTRAS LENGUAS,15.0
2017,PERÚ,INGLÉS,EDICIONES DEL HIPOCAMPO S.A.C.,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2017,PERÚ,INGLÉS,ENTIDAD PRIVADA NO EDITORIAL,800 - LITERATURA Y RETÓRICA: GENERAL,6.0
2017,PERÚ,INGLÉS,GRUPO EDITORIAL PEISA S.A.C.,800 - LITERATURA Y RETÓRICA: GENERAL,2.0
2017,PERÚ,ITALIANO,EL GATO DESCALZO DE GERMAN ATOCHE INTILI,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2017,PERÚ,MULTILINGÜE,CENTRO DE ESTUDIOS REGIONALES ANDINOS BARTOLOME DE LAS CASAS,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2017,PERÚ,MULTILINGÜE,EDICIONES LEXICOM,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2017,PERÚ,MULTILINGÜE,EDITORIAL COMERCIAL,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2017,PERÚ,MULTILINGÜE,EL GATO DESCALZO DE GERMAN ATOCHE INTILI,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2017,PERÚ,MULTILINGÜE,EL GATO DESCALZO DE GERMAN ATOCHE INTILI,890 - LITERATURAS DE OTRAS LENGUAS,1.0
2017,PERÚ,MULTILINGÜE,"GARVICH CLAUX, MIJAIL",800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2017,PERÚ,MULTILINGÜE,GRUPO EMPRESARIAL AMOTAPE S.A.C.,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2017,PERÚ,MULTILINGÜE,INSTITUTO CULTURAL PERUANO NORTEAMERICANO,800 - LITERATURA Y RETÓRICA: GENERAL,3.0
2017,PERÚ,MULTILINGÜE,INSTITUTO CULTURAL PERUANO NORTEAMERICANO,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2017,PERÚ,MULTILINGÜE,LLUVIA EDITORES S.R.L.,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2017,PERÚ,MULTILINGÜE,LLUVIA EDITORES S.R.L.,890 - LITERATURAS DE OTRAS LENGUAS,1.0
2017,PERÚ,MULTILINGÜE,PESOPLUMA S.A.C.,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2017,PERÚ,QUECHUA,NAUFRAGO E.I.R.L.,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2017,REPÚBLICA DOMINICANA,ESPAÑOL,EDICIONES DE A POCO,800 - LITERATURA Y RETÓRICA: GENERAL,4.0
2017,REPÚBLICA DOMINICANA,ESPAÑOL,EDITORA NACIONAL,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2017,REPÚBLICA DOMINICANA,ESPAÑOL,EDITORA NACIONAL,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2017,REPÚBLICA DOMINICANA,ESPAÑOL,FUNDACION LITERARIA ANIBAL MONTANO,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2017,REPÚBLICA DOMINICANA,ESPAÑOL,GRUPO SANTILLANA,800 - LITERATURA Y RETÓRICA: GENERAL,7.0
2017,REPÚBLICA DOMINICANA,ESPAÑOL,SOKA GAKKAI INTERNACIONAL DE LA REPUBLICA DOMINICANA,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2017,REPÚBLICA DOMINICANA,ESPAÑOL,"VINAS PAULINO, JAIME",800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2017,REPÚBLICA DOMINICANA,ESPAÑOL,"VINAS PAULINO, JAIME",860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,3.0
2017,REPÚBLICA DOMINICANA,INGLÉS,"EVE RAMIREZ, ELSA MARGARITA",800 - LITERATURA Y RETÓRICA: GENERAL,2.0
2017,REPÚBLICA DOMINICANA,INGLÉS,"HEINSEN GUERRA, MARGARITA",800 - LITERATURA Y RETÓRICA: GENERAL,4.0
2017,REPÚBLICA DOMINICANA,INGLÉS,"MARTINEZ DE MACARRULLA, LIDIA MARIA",800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2017,REPÚBLICA DOMINICANA,INGLÉS,"RIVERA, ROSANNA",800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2017,REPÚBLICA DOMINICANA,INGLÉS,"SIMO, ERIC",860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2017,REPÚBLICA DOMINICANA,INGLÉS,"VINAS PAULINO, JAIME",800 - LITERATURA Y RETÓRICA: GENERAL,2.0
2017,REPÚBLICA DOMINICANA,INGLÉS,"VINAS PAULINO, JAIME",860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,10.0
2017,REPÚBLICA DOMINICANA,ITALIANO,"MARTINEZ DE MACARRULLA, LIDIA MARIA",800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2017,URUGUAY,ESPAÑOL,ALACABEZA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,1.0
2017,URUGUAY,ESPAÑOL,ALETEA,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2017,URUGUAY,ESPAÑOL,ALTER EDICIONES,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2017,URUGUAY,ESPAÑOL,ARQUETIPO GRUPO EDITORIAL,800 - LITERATURA Y RETÓRICA: GENERAL,89.0
2017,URUGUAY,ESPAÑOL,ARQUETIPO GRUPO EDITORIAL,880 - LITERATURAS GRIEGAS CLÁSICAS Y MODERNAS,5.0
2017,URUGUAY,ESPAÑOL,BOOKSHOP EDITORIAL,800 - LITERATURA Y RETÓRICA: GENERAL,2.0
2017,URUGUAY,ESPAÑOL,EDICIONES DE LA BANDA ORIENTAL,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,1.0
2017,URUGUAY,ESPAÑOL,FLOR NEGRA EDICIONES,820 - LITERATURA INGLESA E INGLESA ANTIGUA,1.0
2017,URUGUAY,ESPAÑOL,GRUPO PLANETA,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2017,URUGUAY,ESPAÑOL,GRUPO PLANETA,890 - LITERATURAS DE OTRAS LENGUAS,1.0
2017,URUGUAY,ESPAÑOL,LA IMPRENTA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,1.0
2017,URUGUAY,ESPAÑOL,LATINBOOKS INTERNATIONAL,800 - LITERATURA Y RETÓRICA: GENERAL,86.0
2017,URUGUAY,ESPAÑOL,LATINBOOKS INTERNATIONAL,820 - LITERATURA INGLESA E INGLESA ANTIGUA,2.0
2017,URUGUAY,ESPAÑOL,SOLAZUL EDICIONES,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2017,URUGUAY,ESPAÑOL,TOPITO EDICIONES,800 - LITERATURA Y RETÓRICA: GENERAL,2.0
2017,URUGUAY,MULTILINGÜE,IRRUPCIONES GRUPO EDITOR,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2017,URUGUAY,MULTILINGÜE,ZONA EDITORIAL,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2017,VENEZUELA,ESPAÑOL,BID & CO. EDITOR,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2017,VENEZUELA,ESPAÑOL,CORPORACION LUCEMAR C.A,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2017,VENEZUELA,ESPAÑOL,EDITORIAL EL ESTILETE C. A.,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2017,VENEZUELA,ESPAÑOL,EDITORIAL EL ESTILETE C. A.,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",1.0
2017,VENEZUELA,ESPAÑOL,EDITORIAL NUEVA LUZ 21,800 - LITERATURA Y RETÓRICA: GENERAL,13.0
2017,VENEZUELA,ESPAÑOL,EDITORIAL NUEVA LUZ 21,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,2.0
2017,VENEZUELA,ESPAÑOL,EMBAJADA DE FRANCIA EN VENEZUELA,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2017,VENEZUELA,ESPAÑOL,FONDO EDITORIAL FUNDARTE,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2017,VENEZUELA,ESPAÑOL,FONDO EDITORIAL FUNDARTE,890 - LITERATURAS DE OTRAS LENGUAS,2.0
2017,VENEZUELA,ESPAÑOL,FUNDACION NEGRO SOBRE BLANCO GRUPO EDITORIAL,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2017,VENEZUELA,ESPAÑOL,MONTE AVILA EDITORES LATINOAMERICANA,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2017,VENEZUELA,ESPAÑOL,UNIVERSIDAD NACIONAL EXPERIMENTAL INDIGENA DEL TAUCA,800 - LITERATURA Y RETÓRICA: GENERAL,3.0
2017,VENEZUELA,INGLÉS,"TAPPERI DE HAJJAR, MILA MARIA JADE CATERINA",800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2017,VENEZUELA,MULTILINGÜE,EDITORIAL EL ESTILETE C. A.,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2017,VENEZUELA,MULTILINGÜE,EDITORIAL NUEVA LUZ 21,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2017,VENEZUELA,MULTILINGÜE,FONDO EDITORIAL FUNDARTE,890 - LITERATURAS DE OTRAS LENGUAS,4.0
2017,VENEZUELA,MULTILINGÜE,PROMO ART MD CA,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2018,ARGENTINA,ESL,GRUPO ILHSA S.A.,SIN DATO,1.0
2018,ARGENTINA,FRANCÉS,"CAMPANARO, RAUL ALEJANDRO",870 - LITERATURAS LATINAS E ITALIANAS,1.0
2018,ARGENTINA,FRANCÉS,SIGLO XXI EDITORES,810 - LITERATURA AMERICANA EN INGLÉS,2.0
2018,ARGENTINA,INGLÉS,CIRCULO DE LEGISLADORES DE LA NACION ARGENTINA,SIN DATO,1.0
2018,ARGENTINA,INGLÉS,EDITORIAL UNIVERSITARIA DE BUENOS AIRES S.E.M.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,1.0
2018,ARGENTINA,INGLÉS,"ESQUIVEL, JUAN VENTURA",880 - LITERATURAS GRIEGAS CLÁSICAS Y MODERNAS,1.0
2018,ARGENTINA,INGLÉS,FUNDACION UNIVERSIDAD DE PALERMO,870 - LITERATURAS LATINAS E ITALIANAS,1.0
2018,ARGENTINA,INGLÉS,"LEVIN, GASTON MATIAS",810 - LITERATURA AMERICANA EN INGLÉS,1.0
2018,ARGENTINA,INGLÉS,PATRICIO  HERNAN PODSTUDENSEK,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,2.0
2018,BOLIVIA,AYMARA,"LIZARRAGA MALDONADO, HELEN REYNA",800 - LITERATURA Y RETÓRICA: GENERAL,2.0
2018,BOLIVIA,ESPAÑOL,"DOTZAUER GUMUCIO, DANIELA SUSANA",800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2018,BOLIVIA,ESPAÑOL,EDITORIAL 3600,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BOLIVIA,ESPAÑOL,FERNANDO BARRIENTOS,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BOLIVIA,ESPAÑOL,NUEVO MILENIO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,1.0
2018,BRASIL,ALEMÁN,BRASIL COMICS EDITORA - EIRELI - ME,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2018,BRASIL,ALEMÁN,PATRICIA DE CASTRO CARDOSO,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,ESPAÑOL,ABACATTE EDITORIAL LTDA - EPP,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,2.0
2018,BRASIL,ESPAÑOL,ASSOCIACAO ESPACO CULTURAL DOM,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,ESPAÑOL,CENTRO CULTURAL TERRA VERDE,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,2.0
2018,BRASIL,ESPAÑOL,CESAR RODEGHIERO ROSA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,ESPAÑOL,DEBORA GABRIELA DE PAULA 07956730600,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,ESPAÑOL,EDITORA COMPOR LTDA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,ESPAÑOL,EDITORA DUBOLSINHO LTDA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,9.0
2018,BRASIL,ESPAÑOL,FONOHOSP SERVICOS DE MEDICINA E FONOAUDIOLOGIA CLINICOS E HOSPITALARES LTDA - ME,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,ESPAÑOL,GERSON LOYOLA DE AGUILAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,ESPAÑOL,GLOBAL EDITORA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,2.0
2018,BRASIL,ESPAÑOL,LIDIANE CARVALHO NUNES 00981143520,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,ESPAÑOL,LIVROS ILIMITADOS EDITORA E ASSESSORIA LTDA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,ESPAÑOL,MARIA IRACILDA GOMES CAVALCANTE BONIFACIO,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,ESPAÑOL,MONIQUE FONSECA CARVALHO 30899179800,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,2.0
2018,BRASIL,ESPAÑOL,MORNINGSTAR EDITORA E LIVRARIA LTDA. - EIRELI,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,ESPAÑOL,NAZARETH AGUIAR PESSANHA TUNHOLI,890 - LITERATURAS DE OTRAS LENGUAS,1.0
2018,BRASIL,ESPAÑOL,OTAVIO CAMPOS VASCONCELOS FAJARDO 09433489608,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,ESPAÑOL,SAMUEL DUARTE MARINI,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,ESPAÑOL,SARAU DAS LETRAS EDITORA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,ESPAÑOL,SCORTECCI EDITORA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,2.0
2018,BRASIL,ESPAÑOL,SSP GRAFICA EDITORA LTDA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,8.0
2018,BRASIL,ESPAÑOL,YANA MARULL DREWS 22794002864,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,2.0
2018,BRASIL,INGLÉS,AGEAC - ASSOCIACAO GEOFILOSOFICA DE ESTUDOS ANTROPOLOGICOS E CULTURAIS,080 - COLECCIONES GENERALES,1.0
2018,BRASIL,INGLÉS,ANDRE DE SOUZA LIMA 20188568808 ME,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,ANDREIA MARIA DA SILVA 07446666781,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,ANDREIA PRETURLAN,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,AVEC EDITORA E COMERCIO DE LIVROS LTDA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,2.0
2018,BRASIL,INGLÉS,BASTOS E IGLESIAS LTDA,870 - LITERATURAS LATINAS E ITALIANAS,2.0
2018,BRASIL,INGLÉS,BEM CULTURAL PRODUCOES ARTISTICAS E CULTURAIS LDTA ME,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,BRASIL COMICS EDITORA - EIRELI - ME,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2018,BRASIL,INGLÉS,CAIO HENRIQUE VIEIRA RAMOS,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,CARLOS EMANOEL LEAL VASCONCELOS,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,2.0
2018,BRASIL,INGLÉS,CATIA ABARDES MOURAO PEREIRA SILVA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,CESAR AUGUSTO VITELLI 66280281868,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,CESAR RODEGHIERO ROSA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,CLARA ROSA CRUZ GOMES,890 - LITERATURAS DE OTRAS LENGUAS,3.0
2018,BRASIL,INGLÉS,COLLI BOOKS EDITORA E DISTRIBUIDORA DE LIVROS EIRELI,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,4.0
2018,BRASIL,INGLÉS,CONFRARIA DO VENTO EDITORA LTDA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,DANIEL REBOUCAS DA CRUZ,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,DARKSIDE ENTRETENIMENTO LTDA. - ME,810 - LITERATURA AMERICANA EN INGLÉS,1.0
2018,BRASIL,INGLÉS,DEBORA GABRIELA DE PAULA 07956730600,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,DIENIFER LEITE,890 - LITERATURAS DE OTRAS LENGUAS,1.0
2018,BRASIL,INGLÉS,EDITORA ALTO ASTRAL,810 - LITERATURA AMERICANA EN INGLÉS,1.0
2018,BRASIL,INGLÉS,EDITORA BM TEXTO LTDA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,EDITORA DUBOLSINHO LTDA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,3.0
2018,BRASIL,INGLÉS,EDITORA E DISTRIBUIDORA DHAMA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,EDITORA ILUMINURAS LTDA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,EDITORA IN HOUSE LTDA - ME,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,5.0
2018,BRASIL,INGLÉS,EDITORA INTRINSECA,810 - LITERATURA AMERICANA EN INGLÉS,1.0
2018,BRASIL,INGLÉS,EDITORA INTRINSECA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,1.0
2018,BRASIL,INGLÉS,EDITORA MARTIN CLARET LTDA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,1.0
2018,BRASIL,INGLÉS,EDITORA PEIROPOLIS LTDA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,2.0
2018,BRASIL,INGLÉS,EDITORA RADIO LONDRES LTDA,810 - LITERATURA AMERICANA EN INGLÉS,1.0
2018,BRASIL,INGLÉS,ENIO FERREIRA FAVACHO - MEI,820 - LITERATURA INGLESA E INGLESA ANTIGUA,1.0
2018,BRASIL,INGLÉS,EPIFANIA EDITORA E LIVRARIA LTDA.,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,ESPACO LIQUIDO AUDIOVISUAL E EDITORA LTDA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,FABIANE CRISTINE LANGILLOTTA SOEIRO - EPP,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,FABIO PAIVA REIS,890 - LITERATURAS DE OTRAS LENGUAS,2.0
2018,BRASIL,INGLÉS,FAC FORM IMPRESSOS LTDA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,FONOHOSP SERVICOS DE MEDICINA E FONOAUDIOLOGIA CLINICOS E HOSPITALARES LTDA - ME,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,FOXTABLET LTDA - ME,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,GERSON LOYOLA DE AGUILAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,GIOSTRI EDITORA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,INSTITUTO CECILIO ELIAS NETTO - ICEN,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,2.0
2018,BRASIL,INGLÉS,IZABETH SANTANA SILVA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,J. C. MOROSI GRAFICA LTDA-EPP,890 - LITERATURAS DE OTRAS LENGUAS,1.0
2018,BRASIL,INGLÉS,LAURA DA ROCHA FISCHER DE BIASE 03706670933,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,LEONID STRELIAEV,890 - LITERATURAS DE OTRAS LENGUAS,1.0
2018,BRASIL,INGLÉS,MARIA ELIANA GOMES CARDIM DE QUEIROZ GUIMARAES 08399908800,820 - LITERATURA INGLESA E INGLESA ANTIGUA,1.0
2018,BRASIL,INGLÉS,MARIA JOSE SOARES DE AZEVEDO,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,2.0
2018,BRASIL,INGLÉS,MARIO BENTES BRAULE PINTO NETO 79832113253,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,MARIZETH RODRIGUES ARAUJO 29823346828,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,MINHA TRIBO PRODUCOES LIMITADA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,NEGA LILU EDITORA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,4.0
2018,BRASIL,INGLÉS,PERES E PINHO EDICAO COMUNICACAO LTDA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,2.0
2018,BRASIL,INGLÉS,"PERSE EDITORA, AUTOPUBLICACAO E COMERCIO ELETRONICO LTDA - ME",860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,PETERSON MAGALHAES COUTINHO,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,RAFAEL DE ALMEIDA VIDAL MANGINI,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,RENATO FERREIRA CARNEIRO,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,2.0
2018,BRASIL,INGLÉS,SAMANTHA BUGLIONE,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,SANTANDER CULTURAL,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,SGUERRA DESIGN LTDA - ME,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,THAIS MATARAZZO CANTERO 29570773880,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,2.0
2018,BRASIL,INGLÉS,VENTO LESTE EDITORA E PUBLICACOES - EIRELI,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,VERBIS EDITORA LTDA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,VIRTUALBOOKS EDITORA E LIVRARIA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2018,BRASIL,INGLÉS,WALDINEIA DE OLIVEIRA GOMES 08195793606,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
